code_insee,annee,prix_m2_appart,prix_m2_maison,nb_ventes_appart,nb_ventes_maison,nb_ventes_total
17428,2024,777,777,0.0,6.0,6
17429,2024,2588,2588,0.0,24.0,24
17430,2024,1181,1181,0.0,4.0,4
17431,2024,1765,1765,0.0,11.0,11
17432,2024,1824,1824,0.0,4.0,4
17433,2024,1134,1134,0.0,3.0,3
17434,2024,1976,1976,11.0,87.0,98
17435,2024,1455,1455,0.0,3.0,3
17436,2024,1563,1563,0.0,8.0,8
17437,2024,2964,2964,0.0,2.0,2
17438,2024,1075,1075,0.0,4.0,4
17439,2024,1478,1478,0.0,12.0,12
17440,2024,1619,1619,1.0,4.0,5
17441,2024,1879,1879,0.0,15.0,15
17442,2024,1823,1823,0.0,6.0,6
17443,2024,2560,2560,0.0,23.0,23
17444,2024,2056,2056,0.0,28.0,28
17445,2024,1368,1368,0.0,2.0,2
17446,2024,1190,1190,0.0,10.0,10
17447,2024,2558,2558,0.0,24.0,24
17448,2024,1524,1524,0.0,18.0,18
17449,2024,2174,2174,46.0,69.0,115
17450,2024,1200,1200,0.0,1.0,1
17451,2024,1151,1151,0.0,4.0,4
17452,2024,3521,3521,17.0,80.0,97
17453,2024,2007,2007,0.0,19.0,19
17454,2024,1054,1054,0.0,4.0,4
17455,2024,2163,2163,0.0,7.0,7
17457,2024,2169,2169,0.0,28.0,28
17458,2024,1616,1616,0.0,4.0,4
17459,2024,1177,1177,0.0,9.0,9
17460,2024,1872,1872,0.0,10.0,10
17461,2024,4601,4601,54.0,95.0,149
17462,2024,1824,1824,0.0,7.0,7
17463,2024,2823,2823,0.0,14.0,14
17464,2024,1258,1258,0.0,3.0,3
17465,2024,1126,1126,0.0,2.0,2
17466,2024,2844,2844,0.0,20.0,20
17467,2024,1155,1155,0.0,1.0,1
17468,2024,1774,1774,0.0,2.0,2
17469,2024,1048,1048,0.0,3.0,3
17470,2024,1734,1734,0.0,1.0,1
17471,2024,1774,1774,0.0,3.0,3
17472,2024,2688,2688,0.0,19.0,19
17473,2024,1041,1041,0.0,4.0,4
17474,2024,1256,1256,0.0,9.0,9
17476,2024,1339,1339,0.0,3.0,3
17477,2024,925,925,0.0,1.0,1
17479,2024,1212,1212,0.0,2.0,2
17480,2024,2188,2188,0.0,5.0,5
17481,2024,2044,2044,0.0,3.0,3
17482,2024,1641,1641,0.0,7.0,7
17483,2024,2638,2638,0.0,31.0,31
17484,2024,2557,2557,3.0,27.0,30
17485,2024,4039,4039,0.0,21.0,21
17486,2024,5093,5093,0.0,21.0,21
18001,2024,1505,1505,0.0,5.0,5
18002,2024,707,707,0.0,7.0,7
18003,2024,1294,1294,0.0,29.0,29
18004,2024,1268,1268,0.0,18.0,18
18005,2024,1523,1523,0.0,6.0,6
18006,2024,1067,1067,0.0,6.0,6
18007,2024,1500,1500,0.0,1.0,1
18008,2024,1573,1573,0.0,9.0,9
18009,2024,1536,1536,0.0,4.0,4
18011,2024,1320,1320,1.0,36.0,37
18012,2024,887,887,0.0,9.0,9
18013,2024,1076,1076,0.0,2.0,2
18014,2024,996,996,0.0,1.0,1
18015,2024,1364,1364,3.0,63.0,66
18016,2024,739,739,0.0,3.0,3
18017,2024,1224,1224,0.0,7.0,7
18018,2024,1263,1263,0.0,4.0,4
18019,2024,1282,1282,0.0,7.0,7
18020,2024,1122,1122,0.0,14.0,14
18021,2024,546,546,0.0,4.0,4
18022,2024,1165,1165,0.0,12.0,12
18023,2024,1151,1151,0.0,17.0,17
18024,2024,1164,1164,0.0,2.0,2
18025,2024,943,943,0.0,6.0,6
18026,2024,1295,1295,0.0,12.0,12
18027,2024,1314,1314,0.0,8.0,8
18028,2024,2011,2011,0.0,14.0,14
18029,2024,1194,1194,0.0,8.0,8
18030,2024,1070,1070,0.0,12.0,12
18031,2024,774,774,1.0,11.0,12
18032,2024,1272,1272,0.0,15.0,15
18033,2024,1697,1697,453.0,452.0,905
18034,2024,1562,1562,0.0,3.0,3
18035,2024,1652,1652,0.0,12.0,12
18036,2024,2025,2025,0.0,4.0,4
18037,2024,1570,1570,0.0,18.0,18
18038,2024,926,926,0.0,11.0,11
18039,2024,1267,1267,0.0,3.0,3
18040,2024,833,833,0.0,3.0,3
18041,2024,1090,1090,0.0,6.0,6
18042,2024,997,997,0.0,4.0,4
18043,2024,1837,1837,0.0,4.0,4
18044,2024,810,810,0.0,6.0,6
18045,2024,590,590,0.0,6.0,6
18046,2024,1575,1575,0.0,1.0,1
18047,2024,1197,1197,0.0,12.0,12
18048,2024,1027,1027,0.0,6.0,6
18049,2024,1211,1211,0.0,7.0,7
18050,2024,1609,1609,1.0,44.0,45
18051,2024,2231,2231,0.0,2.0,2
18052,2024,1439,1439,0.0,7.0,7
18053,2024,880,880,0.0,5.0,5
18054,2024,1500,1500,0.0,1.0,1
18055,2024,1051,1051,0.0,22.0,22
18056,2024,880,880,0.0,3.0,3
18057,2024,869,869,0.0,34.0,34
18058,2024,873,873,0.0,20.0,20
18059,2024,794,794,0.0,12.0,12
18061,2024,1694,1694,0.0,3.0,3
18062,2024,921,921,0.0,4.0,4
18064,2024,934,934,0.0,3.0,3
18065,2024,963,963,0.0,9.0,9
18066,2024,868,868,0.0,9.0,9
18067,2024,827,827,0.0,9.0,9
18069,2024,990,990,0.0,3.0,3
18070,2024,840,840,0.0,6.0,6
18072,2024,726,726,0.0,2.0,2
18073,2024,784,784,0.0,3.0,3
18074,2024,892,892,0.0,3.0,3
18075,2024,1084,1084,0.0,10.0,10
18076,2024,999,999,0.0,8.0,8
18077,2024,998,998,0.0,6.0,6
18079,2024,1160,1160,0.0,5.0,5
18080,2024,3770,3770,0.0,1.0,1
18081,2024,1081,1081,0.0,5.0,5
18082,2024,1537,1537,0.0,9.0,9
18083,2024,1050,1050,0.0,16.0,16
18084,2024,1107,1107,0.0,5.0,5
18085,2024,692,692,0.0,1.0,1
18086,2024,856,856,0.0,5.0,5
18087,2024,963,963,1.0,38.0,39
18088,2024,1026,1026,0.0,2.0,2
18089,2024,1164,1164,0.0,4.0,4
18090,2024,1652,1652,0.0,2.0,2
18091,2024,1418,1418,0.0,5.0,5
18092,2024,1102,1102,0.0,2.0,2
18093,2024,343,343,0.0,1.0,1
18094,2024,1349,1349,0.0,6.0,6
18095,2024,2115,2115,0.0,1.0,1
18096,2024,1278,1278,0.0,19.0,19
18097,2024,1653,1653,1.0,19.0,20
18098,2024,748,748,0.0,2.0,2
18099,2024,929,929,0.0,2.0,2
18100,2024,1118,1118,0.0,15.0,15
18101,2024,1459,1459,0.0,3.0,3
18102,2024,883,883,0.0,4.0,4
18103,2024,959,959,1.0,19.0,20
18104,2024,788,788,0.0,2.0,2
18105,2024,866,866,0.0,7.0,7
18106,2024,955,955,0.0,3.0,3
18107,2024,1961,1961,0.0,1.0,1
18108,2024,1231,1231,0.0,45.0,45
18109,2024,1146,1146,1.0,21.0,22
18110,2024,1140,1140,0.0,14.0,14
18111,2024,1358,1358,0.0,2.0,2
18112,2024,982,982,0.0,11.0,11
18113,2024,822,822,0.0,2.0,2
18115,2024,948,948,0.0,13.0,13
18116,2024,1398,1398,0.0,5.0,5
18117,2024,1141,1141,0.0,6.0,6
18118,2024,1144,1144,0.0,25.0,25
18119,2024,1602,1602,0.0,2.0,2
18120,2024,929,929,0.0,10.0,10
18121,2024,857,857,0.0,1.0,1
18122,2024,1412,1412,0.0,3.0,3
18124,2024,1988,1988,0.0,6.0,6
18125,2024,1156,1156,0.0,15.0,15
18126,2024,1315,1315,0.0,17.0,17
18127,2024,1024,1024,0.0,21.0,21
18128,2024,1420,1420,0.0,1.0,1
18129,2024,1156,1156,0.0,2.0,2
18130,2024,793,793,0.0,6.0,6
18132,2024,1579,1579,0.0,1.0,1
18133,2024,1053,1053,0.0,16.0,16
18134,2024,908,908,0.0,7.0,7
18135,2024,1691,1691,0.0,6.0,6
18136,2024,1158,1158,0.0,3.0,3
18137,2024,1048,1048,0.0,9.0,9
18138,2024,1648,1648,0.0,24.0,24
18139,2024,1101,1101,0.0,6.0,6
18140,2024,1010,1010,0.0,22.0,22
18141,2024,1386,1386,3.0,93.0,96
18142,2024,1906,1906,0.0,4.0,4
18143,2024,1140,1140,0.0,5.0,5
18144,2024,1200,1200,0.0,6.0,6
18145,2024,1205,1205,0.0,21.0,21
18146,2024,848,848,0.0,4.0,4
18147,2024,1150,1150,0.0,3.0,3
18148,2024,1224,1224,0.0,18.0,18
18149,2024,1228,1228,0.0,8.0,8
18150,2024,1375,1375,0.0,6.0,6
18151,2024,1104,1104,0.0,10.0,10
18152,2024,936,936,0.0,1.0,1
18153,2024,935,935,0.0,5.0,5
18154,2024,738,738,0.0,4.0,4
18155,2024,1610,1610,0.0,8.0,8
18156,2024,997,997,0.0,12.0,12
18157,2024,1491,1491,0.0,10.0,10
18158,2024,1430,1430,0.0,6.0,6
18159,2024,1356,1356,0.0,14.0,14
18160,2024,877,877,0.0,18.0,18
18161,2024,879,879,0.0,7.0,7
18162,2024,973,973,0.0,2.0,2
18163,2024,1162,1162,0.0,4.0,4
18164,2024,1866,1866,0.0,1.0,1
18165,2024,1715,1715,0.0,13.0,13
18166,2024,1577,1577,0.0,4.0,4
18167,2024,1121,1121,0.0,3.0,3
18168,2024,1422,1422,0.0,3.0,3
18170,2024,1216,1216,0.0,6.0,6
18171,2024,1350,1350,0.0,1.0,1
18172,2024,1089,1089,1.0,16.0,17
18173,2024,560,560,0.0,1.0,1
18175,2024,724,724,0.0,14.0,14
18176,2024,921,921,0.0,6.0,6
18177,2024,978,978,0.0,1.0,1
18178,2024,1211,1211,0.0,1.0,1
18179,2024,1562,1562,0.0,8.0,8
18180,2024,1882,1882,0.0,11.0,11
18181,2024,1678,1678,0.0,4.0,4
18182,2024,775,775,0.0,1.0,1
18183,2024,562,562,0.0,1.0,1
18184,2024,875,875,0.0,6.0,6
18185,2024,679,679,0.0,1.0,1
18186,2024,1137,1137,0.0,3.0,3
18187,2024,903,903,0.0,10.0,10
18188,2024,821,821,0.0,6.0,6
18189,2024,1461,1461,0.0,1.0,1
18190,2024,1182,1182,0.0,8.0,8
18191,2024,1256,1256,0.0,1.0,1
18192,2024,1169,1169,0.0,7.0,7
18193,2024,1047,1047,0.0,2.0,2
18194,2024,1214,1214,0.0,7.0,7
18195,2024,753,753,0.0,5.0,5
18196,2024,2367,2367,0.0,1.0,1
18197,2024,1225,1225,22.0,134.0,156
18198,2024,1354,1354,0.0,2.0,2
18199,2024,375,375,0.0,1.0,1
18201,2024,1609,1609,0.0,6.0,6
18203,2024,1566,1566,0.0,2.0,2
18204,2024,2168,2168,0.0,1.0,1
18205,2024,1796,1796,4.0,100.0,104
18206,2024,1712,1712,0.0,12.0,12
18207,2024,1259,1259,12.0,74.0,86
18208,2024,1338,1338,0.0,6.0,6
18209,2024,1768,1768,0.0,1.0,1
18210,2024,1090,1090,0.0,4.0,4
18211,2024,1451,1451,0.0,7.0,7
18212,2024,1411,1411,0.0,6.0,6
18213,2024,1574,1574,1.0,46.0,47
18214,2024,1132,1132,0.0,7.0,7
18215,2024,920,920,0.0,2.0,2
18216,2024,858,858,0.0,5.0,5
18217,2024,691,691,0.0,4.0,4
18218,2024,1244,1244,0.0,6.0,6
18219,2024,479,479,0.0,3.0,3
18220,2024,1053,1053,0.0,5.0,5
18221,2024,718,718,0.0,4.0,4
18223,2024,1379,1379,0.0,32.0,32
18224,2024,795,795,0.0,3.0,3
18225,2024,1215,1215,0.0,2.0,2
18226,2024,1662,1662,0.0,1.0,1
18227,2024,1518,1518,0.0,3.0,3
18228,2024,1251,1251,0.0,7.0,7
18229,2024,1559,1559,0.0,4.0,4
18230,2024,943,943,0.0,7.0,7
18231,2024,1101,1101,0.0,9.0,9
18232,2024,1129,1129,0.0,4.0,4
18233,2024,1319,1319,1.0,19.0,20
18234,2024,860,860,0.0,11.0,11
18235,2024,1369,1369,0.0,10.0,10
18237,2024,1363,1363,0.0,4.0,4
18238,2024,650,650,0.0,1.0,1
18240,2024,791,791,0.0,8.0,8
18241,2024,1815,1815,3.0,15.0,18
18242,2024,967,967,1.0,38.0,39
18243,2024,1063,1063,0.0,8.0,8
18245,2024,687,687,0.0,3.0,3
18246,2024,1342,1342,0.0,19.0,19
18247,2024,1110,1110,0.0,3.0,3
18248,2024,1549,1549,0.0,3.0,3
18249,2024,1575,1575,0.0,5.0,5
18250,2024,1082,1082,0.0,1.0,1
18251,2024,1235,1235,0.0,1.0,1
18252,2024,1296,1296,0.0,7.0,7
18253,2024,1500,1500,0.0,6.0,6
18254,2024,1582,1582,0.0,5.0,5
18255,2024,2116,2116,0.0,6.0,6
18256,2024,1038,1038,0.0,5.0,5
18257,2024,1058,1058,0.0,10.0,10
18258,2024,968,968,0.0,5.0,5
18259,2024,765,765,0.0,5.0,5
18260,2024,768,768,0.0,2.0,2
18261,2024,699,699,0.0,4.0,4
18262,2024,686,686,0.0,2.0,2
18263,2024,1662,1662,0.0,7.0,7
18264,2024,433,433,0.0,1.0,1
18265,2024,900,900,0.0,11.0,11
18266,2024,1276,1276,0.0,5.0,5
18267,2024,1706,1706,0.0,33.0,33
18268,2024,1082,1082,0.0,5.0,5
18269,2024,1069,1069,0.0,6.0,6
18270,2024,693,693,0.0,15.0,15
18271,2024,1723,1723,0.0,14.0,14
18272,2024,1123,1123,0.0,12.0,12
18273,2024,1019,1019,0.0,11.0,11
18275,2024,720,720,0.0,1.0,1
18276,2024,690,690,0.0,1.0,1
18277,2024,601,601,0.0,1.0,1
18278,2024,1135,1135,0.0,10.0,10
18279,2024,1070,1070,82.0,285.0,367
18280,2024,1184,1184,0.0,7.0,7
18281,2024,1739,1739,0.0,18.0,18
18282,2024,1314,1314,0.0,6.0,6
18284,2024,1108,1108,0.0,2.0,2
18285,2024,1839,1839,0.0,3.0,3
18286,2024,1541,1541,0.0,7.0,7
18287,2024,2028,2028,0.0,3.0,3
18288,2024,1682,1682,0.0,2.0,2
18289,2024,1258,1258,0.0,6.0,6
18290,2024,1332,1332,0.0,5.0,5
19001,2024,1191,1191,0.0,4.0,4
19002,2024,333,333,0.0,1.0,1
19003,2024,1810,1810,0.0,4.0,4
19004,2024,1837,1837,0.0,8.0,8
19005,2024,1615,1615,1.0,54.0,55
19006,2024,1642,1642,0.0,2.0,2
19007,2024,1469,1469,0.0,15.0,15
19008,2024,2096,2096,0.0,1.0,1
19010,2024,1293,1293,16.0,35.0,51
19011,2024,1139,1139,2.0,13.0,15
19012,2024,1772,1772,0.0,2.0,2
19013,2024,2294,2294,0.0,7.0,7
19014,2024,1505,1505,0.0,5.0,5
19015,2024,1122,1122,0.0,11.0,11
19017,2024,921,921,0.0,3.0,3
19018,2024,1010,1010,0.0,4.0,4
19019,2024,1415,1415,2.0,20.0,22
19021,2024,842,842,0.0,2.0,2
19022,2024,1182,1182,0.0,4.0,4
19023,2024,1410,1410,0.0,20.0,20
19024,2024,1738,1738,0.0,3.0,3
19025,2024,1511,1511,0.0,5.0,5
19026,2024,1709,1709,0.0,3.0,3
19027,2024,938,938,0.0,2.0,2
19028,2024,943,943,3.0,25.0,28
19029,2024,1829,1829,0.0,9.0,9
19030,2024,1675,1675,0.0,8.0,8
19031,2024,1974,1974,408.0,399.0,807
19033,2024,1069,1069,3.0,15.0,18
19034,2024,1404,1404,0.0,2.0,2
19035,2024,1091,1091,0.0,9.0,9
19036,2024,1275,1275,0.0,30.0,30
19037,2024,1549,1549,0.0,16.0,16
19038,2024,1536,1536,0.0,9.0,9
19039,2024,2156,2156,0.0,2.0,2
19040,2024,1422,1422,0.0,2.0,2
19042,2024,1723,1723,0.0,8.0,8
19043,2024,2335,2335,0.0,6.0,6
19044,2024,1626,1626,0.0,1.0,1
19046,2024,1200,1200,0.0,1.0,1
19047,2024,2058,2058,0.0,4.0,4
19048,2024,1166,1166,0.0,2.0,2
19049,2024,1616,1616,0.0,7.0,7
19050,2024,2352,2352,0.0,1.0,1
19051,2024,677,677,0.0,4.0,4
19052,2024,1230,1230,0.0,4.0,4
19054,2024,1694,1694,0.0,2.0,2
19055,2024,540,540,0.0,2.0,2
19056,2024,1096,1096,0.0,8.0,8
19057,2024,2152,2152,0.0,4.0,4
19058,2024,1846,1846,0.0,1.0,1
19060,2024,2217,2217,0.0,6.0,6
19061,2024,1559,1559,2.0,9.0,11
19062,2024,1090,1090,1.0,12.0,13
19063,2024,2199,2199,1.0,25.0,26
19066,2024,1508,1508,7.0,26.0,33
19067,2024,1625,1625,0.0,3.0,3
19068,2024,1844,1844,1.0,8.0,9
19069,2024,831,831,0.0,4.0,4
19070,2024,1592,1592,0.0,7.0,7
19071,2024,1304,1304,0.0,3.0,3
19072,2024,1664,1664,1.0,25.0,26
19073,2024,1257,1257,6.0,27.0,33
19075,2024,1353,1353,0.0,3.0,3
19076,2024,1156,1156,0.0,3.0,3
19077,2024,1386,1386,0.0,1.0,1
19078,2024,1305,1305,0.0,10.0,10
19079,2024,1120,1120,0.0,4.0,4
19080,2024,1576,1576,0.0,6.0,6
19081,2024,1248,1248,0.0,10.0,10
19082,2024,1674,1674,0.0,9.0,9
19084,2024,2623,2623,0.0,1.0,1
19085,2024,1464,1464,0.0,3.0,3
19086,2024,1036,1036,0.0,2.0,2
19087,2024,963,963,0.0,5.0,5
19089,2024,1506,1506,0.0,4.0,4
19090,2024,1034,1034,0.0,1.0,1
19093,2024,2139,2139,1.0,13.0,14
19094,2024,1462,1462,0.0,23.0,23
19095,2024,547,547,0.0,5.0,5
19096,2024,1298,1298,0.0,4.0,4
19098,2024,1312,1312,0.0,11.0,11
19099,2024,2571,2571,0.0,1.0,1
19100,2024,1416,1416,0.0,9.0,9
19101,2024,1199,1199,1.0,12.0,13
19102,2024,1854,1854,0.0,5.0,5
19103,2024,1832,1832,0.0,1.0,1
19104,2024,1267,1267,0.0,1.0,1
19105,2024,1630,1630,0.0,4.0,4
19106,2024,1809,1809,1.0,7.0,8
19107,2024,1847,1847,5.0,16.0,21
19108,2024,710,710,0.0,2.0,2
19109,2024,1922,1922,0.0,5.0,5
19111,2024,675,675,0.0,1.0,1
19112,2024,1494,1494,0.0,2.0,2
19113,2024,1811,1811,0.0,9.0,9
19114,2024,1252,1252,0.0,3.0,3
19115,2024,789,789,0.0,1.0,1
19116,2024,1285,1285,0.0,1.0,1
19117,2024,1524,1524,0.0,14.0,14
19118,2024,926,926,0.0,12.0,12
19119,2024,770,770,0.0,2.0,2
19120,2024,1739,1739,0.0,2.0,2
19121,2024,1449,1449,0.0,16.0,16
19122,2024,1331,1331,0.0,5.0,5
19123,2024,1852,1852,33.0,63.0,96
19124,2024,1808,1808,0.0,9.0,9
19125,2024,1260,1260,0.0,14.0,14
19126,2024,1839,1839,0.0,3.0,3
19128,2024,1418,1418,0.0,2.0,2
19129,2024,1280,1280,0.0,15.0,15
19130,2024,907,907,0.0,5.0,5
19131,2024,971,971,0.0,6.0,6
19132,2024,656,656,0.0,1.0,1
19133,2024,506,506,0.0,1.0,1
19134,2024,1032,1032,1.0,5.0,6
19135,2024,1941,1941,0.0,1.0,1
19136,2024,1473,1473,0.0,25.0,25
19137,2024,727,727,0.0,1.0,1
19138,2024,1805,1805,0.0,6.0,6
19140,2024,1489,1489,0.0,3.0,3
19141,2024,2975,2975,0.0,2.0,2
19142,2024,2246,2246,0.0,2.0,2
19143,2024,1238,1238,0.0,7.0,7
19144,2024,1500,1500,0.0,6.0,6
19145,2024,1494,1494,0.0,5.0,5
19146,2024,1321,1321,9.0,20.0,29
19147,2024,1089,1089,0.0,3.0,3
19148,2024,1172,1172,1.0,13.0,14
19149,2024,2518,2518,0.0,1.0,1
19150,2024,2250,2250,0.0,3.0,3
19151,2024,1921,1921,0.0,5.0,5
19152,2024,1463,1463,0.0,5.0,5
19153,2024,1582,1582,6.0,42.0,48
19154,2024,2010,2010,0.0,3.0,3
19155,2024,810,810,0.0,2.0,2
19156,2024,1700,1700,0.0,2.0,2
19157,2024,1446,1446,0.0,4.0,4
19159,2024,806,806,0.0,1.0,1
19160,2024,1214,1214,0.0,2.0,2
19161,2024,2734,2734,0.0,2.0,2
19162,2024,1736,1736,0.0,14.0,14
19163,2024,714,714,0.0,1.0,1
19164,2024,1140,1140,0.0,19.0,19
19165,2024,1265,1265,0.0,5.0,5
19167,2024,615,615,0.0,1.0,1
19168,2024,577,577,0.0,2.0,2
19169,2024,1468,1468,0.0,7.0,7
19170,2024,2043,2043,0.0,2.0,2
19171,2024,1786,1786,0.0,1.0,1
19172,2024,811,811,0.0,1.0,1
19173,2024,812,812,0.0,1.0,1
19174,2024,897,897,0.0,7.0,7
19175,2024,1481,1481,0.0,1.0,1
19176,2024,1129,1129,0.0,12.0,12
19177,2024,810,810,0.0,2.0,2
19178,2024,1764,1764,0.0,8.0,8
19179,2024,1620,1620,0.0,2.0,2
19180,2024,568,568,0.0,2.0,2
19181,2024,1592,1592,0.0,7.0,7
19182,2024,1303,1303,0.0,9.0,9
19184,2024,2076,2076,0.0,4.0,4
19186,2024,1597,1597,0.0,4.0,4
19187,2024,1376,1376,0.0,3.0,3
19188,2024,1657,1657,0.0,1.0,1
19190,2024,990,990,0.0,2.0,2
19191,2024,3400,3400,0.0,1.0,1
19192,2024,928,928,1.0,7.0,8
19193,2024,972,972,0.0,3.0,3
19194,2024,1440,1440,0.0,3.0,3
19195,2024,1537,1537,0.0,5.0,5
19196,2024,2028,2028,0.0,5.0,5
19198,2024,2663,2663,0.0,1.0,1
19199,2024,794,794,0.0,4.0,4
19200,2024,996,996,0.0,1.0,1
19201,2024,1467,1467,0.0,1.0,1
19202,2024,1911,1911,0.0,19.0,19
19203,2024,1468,1468,0.0,18.0,18
19204,2024,1340,1340,0.0,4.0,4
19206,2024,1100,1100,0.0,1.0,1
19207,2024,1346,1346,0.0,9.0,9
19208,2024,1433,1433,0.0,4.0,4
19209,2024,1333,1333,0.0,1.0,1
19211,2024,1625,1625,0.0,12.0,12
19212,2024,862,862,0.0,1.0,1
19213,2024,1313,1313,0.0,8.0,8
19214,2024,908,908,0.0,5.0,5
19215,2024,1160,1160,0.0,2.0,2
19216,2024,863,863,0.0,3.0,3
19217,2024,379,379,0.0,1.0,1
19219,2024,1747,1747,0.0,1.0,1
19220,2024,1327,1327,0.0,8.0,8
19222,2024,1349,1349,0.0,2.0,2
19225,2024,1441,1441,0.0,3.0,3
19226,2024,500,500,0.0,1.0,1
19227,2024,1557,1557,0.0,10.0,10
19229,2024,2022,2022,1.0,50.0,51
19230,2024,2156,2156,0.0,3.0,3
19231,2024,1091,1091,0.0,6.0,6
19233,2024,1979,1979,0.0,1.0,1
19235,2024,1845,1845,0.0,4.0,4
19236,2024,1249,1249,0.0,5.0,5
19237,2024,1261,1261,1.0,10.0,11
19238,2024,904,904,0.0,1.0,1
19239,2024,1141,1141,0.0,8.0,8
19240,2024,825,825,0.0,3.0,3
19241,2024,1268,1268,0.0,5.0,5
19242,2024,1491,1491,0.0,3.0,3
19243,2024,1910,1910,0.0,5.0,5
19244,2024,615,615,0.0,1.0,1
19245,2024,1328,1328,0.0,3.0,3
19246,2024,1756,1756,0.0,10.0,10
19247,2024,1436,1436,0.0,3.0,3
19248,2024,1410,1410,0.0,8.0,8
19249,2024,885,885,0.0,4.0,4
19250,2024,1180,1180,0.0,4.0,4
19251,2024,1495,1495,0.0,4.0,4
19252,2024,1074,1074,0.0,11.0,11
19253,2024,928,928,0.0,3.0,3
19254,2024,1760,1760,0.0,5.0,5
19255,2024,1257,1257,1.0,12.0,13
19256,2024,1118,1118,0.0,4.0,4
19257,2024,1829,1829,0.0,1.0,1
19258,2024,1182,1182,0.0,7.0,7
19259,2024,1861,1861,0.0,4.0,4
19260,2024,2291,2291,0.0,2.0,2
19261,2024,953,953,0.0,3.0,3
19262,2024,877,877,0.0,4.0,4
19263,2024,804,804,0.0,5.0,5
19264,2024,1003,1003,0.0,11.0,11
19265,2024,1054,1054,0.0,8.0,8
19269,2024,1056,1056,1.0,23.0,24
19270,2024,1587,1587,0.0,6.0,6
19271,2024,1451,1451,0.0,3.0,3
19272,2024,1069,1069,102.0,70.0,172
19273,2024,1474,1474,0.0,13.0,13
19274,2024,1836,1836,5.0,39.0,44
19275,2024,1235,1235,21.0,53.0,74
19276,2024,1137,1137,2.0,35.0,37
19277,2024,650,650,0.0,1.0,1
19278,2024,1770,1770,0.0,19.0,19
19279,2024,1731,1731,0.0,4.0,4
19281,2024,1958,1958,0.0,3.0,3
19283,2024,1272,1272,0.0,1.0,1
19284,2024,893,893,0.0,1.0,1
19285,2024,1256,1256,0.0,18.0,18
19286,2024,1076,1076,0.0,13.0,13
19287,2024,650,650,0.0,1.0,1
19288,2024,1658,1658,0.0,12.0,12
19289,2024,1696,1696,0.0,6.0,6
21001,2024,2515,2515,0.0,6.0,6
21002,2024,1835,1835,0.0,6.0,6
21003,2024,3315,3315,3.0,11.0,14
21004,2024,786,786,0.0,3.0,3
21005,2024,2280,2280,0.0,15.0,15
21007,2024,977,977,0.0,3.0,3
21008,2024,1585,1585,0.0,3.0,3
21009,2024,1676,1676,0.0,4.0,4
21010,2024,3032,3032,0.0,5.0,5
21011,2024,330,330,0.0,1.0,1
21012,2024,1140,1140,0.0,2.0,2
21013,2024,2252,2252,0.0,3.0,3
21014,2024,2727,2727,0.0,1.0,1
21016,2024,2746,2746,0.0,5.0,5
21017,2024,1574,1574,0.0,5.0,5
21020,2024,1412,1412,0.0,1.0,1
21021,2024,2606,2606,1.0,21.0,22
21022,2024,1640,1640,0.0,3.0,3
21023,2024,940,940,2.0,13.0,15
21024,2024,1222,1222,0.0,2.0,2
21026,2024,1638,1638,0.0,1.0,1
21027,2024,3420,3420,1.0,10.0,11
21028,2024,1776,1776,0.0,7.0,7
21031,2024,1758,1758,0.0,10.0,10
21032,2024,1345,1345,0.0,2.0,2
21033,2024,2740,2740,0.0,2.0,2
21035,2024,2060,2060,0.0,5.0,5
21037,2024,1921,1921,0.0,13.0,13
21038,2024,1622,1622,29.0,47.0,76
21039,2024,513,513,0.0,1.0,1
21040,2024,781,781,0.0,1.0,1
21041,2024,1768,1768,0.0,2.0,2
21042,2024,2200,2200,0.0,1.0,1
21043,2024,812,812,0.0,1.0,1
21044,2024,475,475,0.0,1.0,1
21045,2024,1744,1744,0.0,7.0,7
21048,2024,2814,2814,0.0,3.0,3
21049,2024,984,984,0.0,2.0,2
21050,2024,997,997,0.0,4.0,4
21051,2024,1421,1421,0.0,1.0,1
21052,2024,1172,1172,0.0,1.0,1
21054,2024,2800,2800,164.0,127.0,291
21055,2024,488,488,0.0,2.0,2
21056,2024,2071,2071,5.0,7.0,12
21057,2024,1679,1679,0.0,1.0,1
21058,2024,1350,1350,0.0,1.0,1
21059,2024,3398,3398,2.0,6.0,8
21060,2024,2229,2229,1.0,11.0,12
21061,2024,434,434,0.0,2.0,2
21062,2024,1129,1129,0.0,2.0,2
21064,2024,1506,1506,0.0,1.0,1
21065,2024,1172,1172,0.0,1.0,1
21066,2024,1538,1538,0.0,1.0,1
21067,2024,2104,2104,0.0,7.0,7
21068,2024,2851,2851,0.0,1.0,1
21069,2024,1657,1657,0.0,2.0,2
21070,2024,1571,1571,0.0,1.0,1
21071,2024,2536,2536,0.0,8.0,8
21072,2024,1520,1520,0.0,1.0,1
21074,2024,2222,2222,0.0,1.0,1
21075,2024,972,972,0.0,5.0,5
21076,2024,2275,2275,0.0,11.0,11
21077,2024,974,974,0.0,3.0,3
21078,2024,655,655,0.0,1.0,1
21079,2024,1442,1442,0.0,2.0,2
21080,2024,1348,1348,0.0,4.0,4
21081,2024,1405,1405,0.0,1.0,1
21083,2024,1284,1284,0.0,2.0,2
21085,2024,710,710,0.0,2.0,2
21086,2024,2678,2678,1.0,12.0,13
21087,2024,1516,1516,0.0,11.0,11
