code_insee,code_ze,lib_ze,taux_chomage
02430,3214,Laon,9.5
02431,3220,Saint-Quentin,11.5
02432,3221,Soissons,8.1
02433,3214,Laon,9.5
02435,3217,Maubeuge,12.5
02438,3221,Soissons,8.1
02439,3221,Soissons,8.1
02440,3214,Laon,9.5
02441,3221,Soissons,8.1
02442,3209,Château-Thierry,9.2
02443,3209,Château-Thierry,9.2
02444,3214,Laon,9.5
02445,3217,Maubeuge,12.5
02446,3220,Saint-Quentin,11.5
02447,3221,Soissons,8.1
02448,3214,Laon,9.5
02449,3221,Soissons,8.1
02450,3220,Saint-Quentin,11.5
02451,3220,Saint-Quentin,11.5
02452,3220,Saint-Quentin,11.5
02453,3214,Laon,9.5
02454,3214,Laon,9.5
02455,3220,Saint-Quentin,11.5
02456,3220,Saint-Quentin,11.5
02457,3214,Laon,9.5
02458,3209,Château-Thierry,9.2
02459,3220,Saint-Quentin,11.5
02460,3214,Laon,9.5
02461,3220,Saint-Quentin,11.5
02462,3209,Château-Thierry,9.2
02463,3214,Laon,9.5
02464,3221,Soissons,8.1
02465,3209,Château-Thierry,9.2
02466,3221,Soissons,8.1
02467,3221,Soissons,8.1
02468,3214,Laon,9.5
02469,3220,Saint-Quentin,11.5
02470,3217,Maubeuge,12.5
02471,3214,Laon,9.5
02472,3214,Laon,9.5
02473,3220,Saint-Quentin,11.5
02474,3220,Saint-Quentin,11.5
02476,3220,Saint-Quentin,11.5
02477,3221,Soissons,8.1
02478,3214,Laon,9.5
02480,3214,Laon,9.5
02481,3220,Saint-Quentin,11.5
02482,3214,Laon,9.5
02483,3220,Saint-Quentin,11.5
02484,3209,Château-Thierry,9.2
02485,3221,Soissons,8.1
02486,3214,Laon,9.5
02487,3221,Soissons,8.1
02488,3220,Saint-Quentin,11.5
02489,3214,Laon,9.5
02490,3214,Laon,9.5
02491,3214,Laon,9.5
02492,3214,Laon,9.5
02493,3214,Laon,9.5
02494,3220,Saint-Quentin,11.5
02495,3217,Maubeuge,12.5
02496,3221,Soissons,8.1
02497,3214,Laon,9.5
02498,3214,Laon,9.5
02499,3214,Laon,9.5
02500,3220,Saint-Quentin,11.5
02501,3214,Laon,9.5
02502,3214,Laon,9.5
02503,3220,Saint-Quentin,11.5
02504,3220,Saint-Quentin,11.5
02505,3209,Château-Thierry,9.2
02506,3221,Soissons,8.1
02507,3209,Château-Thierry,9.2
02508,3214,Laon,9.5
02509,3209,Château-Thierry,9.2
02510,3209,Château-Thierry,9.2
02511,3220,Saint-Quentin,11.5
02512,3209,Château-Thierry,9.2
02513,3214,Laon,9.5
02514,3221,Soissons,8.1
02515,3209,Château-Thierry,9.2
02516,3214,Laon,9.5
02517,3214,Laon,9.5
02518,3209,Château-Thierry,9.2
02519,3214,Laon,9.5
02520,3221,Soissons,8.1
02521,3209,Château-Thierry,9.2
02522,3214,Laon,9.5
02523,3221,Soissons,8.1
02524,3209,Château-Thierry,9.2
02525,3220,Saint-Quentin,11.5
02526,3214,Laon,9.5
02527,3221,Soissons,8.1
02528,3221,Soissons,8.1
02529,3214,Laon,9.5
02530,3214,Laon,9.5
02531,3214,Laon,9.5
02532,3220,Saint-Quentin,11.5
02533,3221,Soissons,8.1
02534,3214,Laon,9.5
02535,3217,Maubeuge,12.5
02536,3221,Soissons,8.1
02537,3221,Soissons,8.1
02538,3209,Château-Thierry,9.2
02539,3220,Saint-Quentin,11.5
02540,3209,Château-Thierry,9.2
02541,3214,Laon,9.5
02542,3220,Saint-Quentin,11.5
02543,3209,Château-Thierry,9.2
02544,3217,Maubeuge,12.5
02545,3214,Laon,9.5
02546,3220,Saint-Quentin,11.5
02547,3214,Laon,9.5
02548,3217,Maubeuge,12.5
02549,3220,Saint-Quentin,11.5
02550,3214,Laon,9.5
02551,3221,Soissons,8.1
02552,3220,Saint-Quentin,11.5
02553,3214,Laon,9.5
02554,3209,Château-Thierry,9.2
02555,3209,Château-Thierry,9.2
02556,3214,Laon,9.5
02557,3221,Soissons,8.1
02558,3217,Maubeuge,12.5
02559,3214,Laon,9.5
02560,3220,Saint-Quentin,11.5
02561,3214,Laon,9.5
02562,3221,Soissons,8.1
02563,3220,Saint-Quentin,11.5
02564,3221,Soissons,8.1
02565,3214,Laon,9.5
02566,3220,Saint-Quentin,11.5
02567,3217,Maubeuge,12.5
02568,3221,Soissons,8.1
02569,3220,Saint-Quentin,11.5
02570,3220,Saint-Quentin,11.5
02571,3220,Saint-Quentin,11.5
02572,3214,Laon,9.5
02573,3214,Laon,9.5
02574,3217,Maubeuge,12.5
02575,3220,Saint-Quentin,11.5
02576,3221,Soissons,8.1
02577,3221,Soissons,8.1
02578,3214,Laon,9.5
02579,3209,Château-Thierry,9.2
02580,3209,Château-Thierry,9.2
02581,3221,Soissons,8.1
02582,3214,Laon,9.5
02583,3214,Laon,9.5
02584,3217,Maubeuge,12.5
02585,3221,Soissons,8.1
02586,3214,Laon,9.5
02587,3214,Laon,9.5
02588,3214,Laon,9.5
02589,3214,Laon,9.5
02590,3209,Château-Thierry,9.2
02591,3214,Laon,9.5
02592,3220,Saint-Quentin,11.5
02593,3221,Soissons,8.1
02594,3221,Soissons,8.1
02595,3209,Château-Thierry,9.2
02596,3209,Château-Thierry,9.2
02598,3221,Soissons,8.1
02599,3220,Saint-Quentin,11.5
02600,3214,Laon,9.5
02601,3214,Laon,9.5
02602,3214,Laon,9.5
02604,3220,Saint-Quentin,11.5
02605,3220,Saint-Quentin,11.5
02606,3209,Château-Thierry,9.2
02607,3221,Soissons,8.1
02608,3217,Maubeuge,12.5
02609,3214,Laon,9.5
02610,3221,Soissons,8.1
02612,3221,Soissons,8.1
02613,3214,Laon,9.5
02614,3220,Saint-Quentin,11.5
02615,3220,Saint-Quentin,11.5
02616,3221,Soissons,8.1
02617,3214,Laon,9.5
02618,3220,Saint-Quentin,11.5
02619,3214,Laon,9.5
02620,3221,Soissons,8.1
02621,3214,Laon,9.5
02622,3209,Château-Thierry,9.2
02623,3217,Maubeuge,12.5
02624,3220,Saint-Quentin,11.5
02625,3220,Saint-Quentin,11.5
02626,3214,Laon,9.5
02627,3214,Laon,9.5
02628,3221,Soissons,8.1
02629,3220,Saint-Quentin,11.5
02631,3220,Saint-Quentin,11.5
02632,3214,Laon,9.5
02633,3221,Soissons,8.1
02634,3214,Laon,9.5
02635,3220,Saint-Quentin,11.5
02636,3220,Saint-Quentin,11.5
02637,3220,Saint-Quentin,11.5
02638,3214,Laon,9.5
02639,3220,Saint-Quentin,11.5
02640,3220,Saint-Quentin,11.5
02641,3214,Laon,9.5
02642,3214,Laon,9.5
02643,3221,Soissons,8.1
02644,3221,Soissons,8.1
02645,3209,Château-Thierry,9.2
02647,3220,Saint-Quentin,11.5
02648,3220,Saint-Quentin,11.5
02649,3209,Château-Thierry,9.2
02650,3217,Maubeuge,12.5
02651,3214,Laon,9.5
02652,3214,Laon,9.5
02653,3209,Château-Thierry,9.2
02654,3220,Saint-Quentin,11.5
02655,3209,Château-Thierry,9.2
02656,3214,Laon,9.5
02657,3217,Maubeuge,12.5
02658,3220,Saint-Quentin,11.5
02659,3220,Saint-Quentin,11.5
02660,3214,Laon,9.5
02661,3214,Laon,9.5
02662,3209,Château-Thierry,9.2
02663,3221,Soissons,8.1
02664,3209,Château-Thierry,9.2
02665,3209,Château-Thierry,9.2
02666,3214,Laon,9.5
02667,3221,Soissons,8.1
02668,3220,Saint-Quentin,11.5
02670,3217,Maubeuge,12.5
02671,3221,Soissons,8.1
02672,3221,Soissons,8.1
02673,3221,Soissons,8.1
02674,3214,Laon,9.5
02675,3214,Laon,9.5
02676,3214,Laon,9.5
02677,3209,Château-Thierry,9.2
02678,3214,Laon,9.5
02679,3209,Château-Thierry,9.2
02680,3214,Laon,9.5
02681,3217,Maubeuge,12.5
02682,3221,Soissons,8.1
02683,3220,Saint-Quentin,11.5
02684,3217,Maubeuge,12.5
02685,3214,Laon,9.5
02686,3220,Saint-Quentin,11.5
02687,3221,Soissons,8.1
02688,3217,Maubeuge,12.5
02689,3214,Laon,9.5
02690,3214,Laon,9.5
02691,3220,Saint-Quentin,11.5
02693,3221,Soissons,8.1
02694,3220,Saint-Quentin,11.5
02696,3214,Laon,9.5
02697,3214,Laon,9.5
02698,3221,Soissons,8.1
02699,3209,Château-Thierry,9.2
02701,3209,Château-Thierry,9.2
02702,3220,Saint-Quentin,11.5
02703,3220,Saint-Quentin,11.5
02704,3221,Soissons,8.1
02705,3214,Laon,9.5
02706,3221,Soissons,8.1
02707,3214,Laon,9.5
02708,3220,Saint-Quentin,11.5
02709,3220,Saint-Quentin,11.5
02710,3220,Saint-Quentin,11.5
02711,3221,Soissons,8.1
02712,3209,Château-Thierry,9.2
02713,3209,Château-Thierry,9.2
02714,3221,Soissons,8.1
02715,3221,Soissons,8.1
02716,3220,Saint-Quentin,11.5
02717,3220,Saint-Quentin,11.5
02718,3221,Soissons,8.1
02719,3220,Saint-Quentin,11.5
02720,3214,Laon,9.5
02721,3220,Saint-Quentin,11.5
02722,3221,Soissons,8.1
02723,3214,Laon,9.5
02724,3209,Château-Thierry,9.2
02725,3217,Maubeuge,12.5
02726,3220,Saint-Quentin,11.5
02727,3214,Laon,9.5
02728,3217,Maubeuge,12.5
02729,3221,Soissons,8.1
02730,3221,Soissons,8.1
02731,3220,Saint-Quentin,11.5
02732,3220,Saint-Quentin,11.5
02734,3221,Soissons,8.1
02735,3221,Soissons,8.1
02736,3221,Soissons,8.1
02737,3214,Laon,9.5
02738,3220,Saint-Quentin,11.5
02739,3221,Soissons,8.1
02740,3217,Maubeuge,12.5
02741,3220,Saint-Quentin,11.5
02742,3214,Laon,9.5
02743,3214,Laon,9.5
02744,3209,Château-Thierry,9.2
02745,3214,Laon,9.5
02746,3220,Saint-Quentin,11.5
02747,3220,Saint-Quentin,11.5
02748,3209,Château-Thierry,9.2
02749,3221,Soissons,8.1
02750,3221,Soissons,8.1
02751,3214,Laon,9.5
02752,3220,Saint-Quentin,11.5
02753,3220,Saint-Quentin,11.5
02754,3220,Saint-Quentin,11.5
02755,3214,Laon,9.5
02756,3220,Saint-Quentin,11.5
02757,3220,Saint-Quentin,11.5
02758,3221,Soissons,8.1
02759,3217,Maubeuge,12.5
02760,3220,Saint-Quentin,11.5
02761,3214,Laon,9.5
02762,3221,Soissons,8.1
02763,3221,Soissons,8.1
02764,3214,Laon,9.5
02765,3214,Laon,9.5
02766,3221,Soissons,8.1
02767,3221,Soissons,8.1
02768,3221,Soissons,8.1
02769,3220,Saint-Quentin,11.5
02770,3221,Soissons,8.1
02772,3220,Saint-Quentin,11.5
02773,3221,Soissons,8.1
02774,3220,Saint-Quentin,11.5
02775,3220,Saint-Quentin,11.5
02776,3220,Saint-Quentin,11.5
02777,3209,Château-Thierry,9.2
02778,3214,Laon,9.5
02779,3220,Saint-Quentin,11.5
02780,3221,Soissons,8.1
02781,3209,Château-Thierry,9.2
02782,3220,Saint-Quentin,11.5
02783,3220,Saint-Quentin,11.5
02784,3220,Saint-Quentin,11.5
02785,3220,Saint-Quentin,11.5
02786,3221,Soissons,8.1
02787,3214,Laon,9.5
02788,3214,Laon,9.5
02789,3217,Maubeuge,12.5
02790,3214,Laon,9.5
02791,3214,Laon,9.5
02792,3209,Château-Thierry,9.2
02793,3221,Soissons,8.1
02794,3209,Château-Thierry,9.2
02795,3221,Soissons,8.1
02796,3209,Château-Thierry,9.2
02797,3221,Soissons,8.1
02798,3209,Château-Thierry,9.2
02799,3221,Soissons,8.1
02800,3209,Château-Thierry,9.2
02801,3214,Laon,9.5
02802,3214,Laon,9.5
02803,3214,Laon,9.5
02804,3221,Soissons,8.1
02805,3221,Soissons,8.1
02806,3209,Château-Thierry,9.2
02807,3220,Saint-Quentin,11.5
02808,3220,Saint-Quentin,11.5
02809,3209,Château-Thierry,9.2
02810,3221,Soissons,8.1
02812,3221,Soissons,8.1
02813,3220,Saint-Quentin,11.5
02814,3220,Saint-Quentin,11.5
02815,3220,Saint-Quentin,11.5
02816,3209,Château-Thierry,9.2
02817,3221,Soissons,8.1
02818,3209,Château-Thierry,9.2
02819,3214,Laon,9.5
02820,3220,Saint-Quentin,11.5
02821,3214,Laon,9.5
02822,3221,Soissons,8.1
02823,3214,Laon,9.5
02824,3214,Laon,9.5
02826,3217,Maubeuge,12.5
02827,3214,Laon,9.5
02828,3221,Soissons,8.1
02829,3221,Soissons,8.1
02830,3220,Saint-Quentin,11.5
02831,3217,Maubeuge,12.5
02832,3220,Saint-Quentin,11.5
02833,3217,Maubeuge,12.5
02834,3214,Laon,9.5
03001,8432,Vichy,7.9
03002,8424,Moulins,6.6
03003,8424,Moulins,6.6
03004,8432,Vichy,7.9
03005,8423,Montluçon,9.6
03006,8432,Vichy,7.9
03007,8423,Montluçon,9.6
03008,8432,Vichy,7.9
03009,8424,Moulins,6.6
03010,8423,Montluçon,9.6
03011,8424,Moulins,6.6
03012,8424,Moulins,6.6
03013,8424,Moulins,6.6
03014,8432,Vichy,7.9
03015,8424,Moulins,6.6
03016,8432,Vichy,7.9
03017,8432,Vichy,7.9
03018,8432,Vichy,7.9
03019,8424,Moulins,6.6
03020,8423,Montluçon,9.6
03021,8432,Vichy,7.9
03022,8432,Vichy,7.9
03023,8432,Vichy,7.9
03024,8432,Vichy,7.9
03025,8424,Moulins,6.6
03026,8424,Moulins,6.6
03027,8423,Montluçon,9.6
03028,8432,Vichy,7.9
03029,8432,Vichy,7.9
03030,8432,Vichy,7.9
03031,8423,Montluçon,9.6
03032,8423,Montluçon,9.6
03033,8432,Vichy,7.9
03034,8432,Vichy,7.9
03035,8432,Vichy,7.9
03036,8424,Moulins,6.6
03037,8424,Moulins,6.6
03038,8432,Vichy,7.9
03039,8424,Moulins,6.6
03040,8424,Moulins,6.6
03041,8424,Moulins,6.6
03042,8432,Vichy,7.9
03043,8432,Vichy,7.9
03044,8432,Vichy,7.9
03045,8432,Vichy,7.9
03046,8424,Moulins,6.6
03047,8423,Montluçon,9.6
03048,8424,Moulins,6.6
03049,8432,Vichy,7.9
03050,8432,Vichy,7.9
03051,8423,Montluçon,9.6
03052,8423,Montluçon,9.6
03053,8432,Vichy,7.9
03054,8424,Moulins,6.6
03055,8423,Montluçon,9.6
03056,8432,Vichy,7.9
03057,8424,Moulins,6.6
03058,8423,Montluçon,9.6
03059,8432,Vichy,7.9
03060,8432,Vichy,7.9
03061,8432,Vichy,7.9
03062,8432,Vichy,7.9
03063,8424,Moulins,6.6
03064,8424,Moulins,6.6
03065,8424,Moulins,6.6
03066,8432,Vichy,7.9
03067,8424,Moulins,6.6
03068,8432,Vichy,7.9
03069,8424,Moulins,6.6
03070,8423,Montluçon,9.6
03071,8432,Vichy,7.9
03072,8423,Montluçon,9.6
03073,8424,Moulins,6.6
03074,8424,Moulins,6.6
03075,8432,Vichy,7.9
03076,8424,Moulins,6.6
03077,8432,Vichy,7.9
03078,8432,Vichy,7.9
03079,8432,Vichy,7.9
03080,8432,Vichy,7.9
03081,8423,Montluçon,9.6
03082,8423,Montluçon,9.6
03083,8432,Vichy,7.9
03084,8423,Montluçon,9.6
03085,8424,Moulins,6.6
03086,8424,Moulins,6.6
03087,8424,Moulins,6.6
03088,8423,Montluçon,9.6
03089,8432,Vichy,7.9
03090,8424,Moulins,6.6
03091,8432,Vichy,7.9
03092,8424,Moulins,6.6
03093,8432,Vichy,7.9
03094,8432,Vichy,7.9
03095,8432,Vichy,7.9
03096,8432,Vichy,7.9
03097,8423,Montluçon,9.6
03098,8423,Montluçon,9.6
03099,8424,Moulins,6.6
03100,8424,Moulins,6.6
03101,8423,Montluçon,9.6
03102,8424,Moulins,6.6
03103,8424,Moulins,6.6
03104,8423,Montluçon,9.6
03105,8432,Vichy,7.9
03106,8423,Montluçon,9.6
03107,8432,Vichy,7.9
03108,8432,Vichy,7.9
03109,8432,Vichy,7.9
03110,8432,Vichy,7.9
03111,8423,Montluçon,9.6
03112,8432,Vichy,7.9
03113,8432,Vichy,7.9
03114,8432,Vichy,7.9
03115,8432,Vichy,7.9
03116,8432,Vichy,7.9
03117,8424,Moulins,6.6
03118,8432,Vichy,7.9
03119,8424,Moulins,6.6
03120,8424,Moulins,6.6
03121,8424,Moulins,6.6
03122,8424,Moulins,6.6
03124,8424,Moulins,6.6
03125,8432,Vichy,7.9
03126,8432,Vichy,7.9
03127,8423,Montluçon,9.6
03128,8423,Montluçon,9.6
03129,8423,Montluçon,9.6
03130,8424,Moulins,6.6
03131,8432,Vichy,7.9
03132,8432,Vichy,7.9
03133,8432,Vichy,7.9
03134,8432,Vichy,7.9
03135,8432,Vichy,7.9
03136,8423,Montluçon,9.6
03137,8432,Vichy,7.9
03138,8432,Vichy,7.9
03139,8432,Vichy,7.9
03140,8423,Montluçon,9.6
03141,8432,Vichy,7.9
03142,8432,Vichy,7.9
03143,8423,Montluçon,9.6
03144,8424,Moulins,6.6
03145,8423,Montluçon,9.6
03146,8424,Moulins,6.6
03147,8432,Vichy,7.9
03148,8432,Vichy,7.9
03149,8432,Vichy,7.9
03150,8424,Moulins,6.6
03151,8423,Montluçon,9.6
03152,8432,Vichy,7.9
03154,8424,Moulins,6.6
03155,8424,Moulins,6.6
03156,8424,Moulins,6.6
03157,8432,Vichy,7.9
03158,8423,Montluçon,9.6
03159,8423,Montluçon,9.6
03160,8432,Vichy,7.9
03161,8423,Montluçon,9.6
03162,8424,Moulins,6.6
03163,8432,Vichy,7.9
03164,8432,Vichy,7.9
03165,8432,Vichy,7.9
03166,8432,Vichy,7.9
03167,8423,Montluçon,9.6
03168,8423,Montluçon,9.6
03169,8424,Moulins,6.6
03170,8424,Moulins,6.6
03171,8424,Moulins,6.6
03172,8423,Montluçon,9.6
03173,8424,Moulins,6.6
03174,8432,Vichy,7.9
03175,8432,Vichy,7.9
03176,8432,Vichy,7.9
03177,8424,Moulins,6.6
03178,8432,Vichy,7.9
03179,8432,Vichy,7.9
03180,8424,Moulins,6.6
03181,8424,Moulins,6.6
03182,8432,Vichy,7.9
03183,8424,Moulins,6.6
03184,8424,Moulins,6.6
03185,8423,Montluçon,9.6
03186,8423,Montluçon,9.6
03187,8432,Vichy,7.9
03188,8432,Vichy,7.9
03189,8423,Montluçon,9.6
03190,8424,Moulins,6.6
03191,8423,Montluçon,9.6
03192,8432,Vichy,7.9
03193,8423,Montluçon,9.6
03194,8432,Vichy,7.9
03195,8423,Montluçon,9.6
03196,8432,Vichy,7.9
03197,8424,Moulins,6.6
03198,8424,Moulins,6.6
03200,8424,Moulins,6.6
03201,8432,Vichy,7.9
03202,8424,Moulins,6.6
03203,8424,Moulins,6.6
03204,8432,Vichy,7.9
03205,8432,Vichy,7.9
03206,8423,Montluçon,9.6
03207,8424,Moulins,6.6
03208,8424,Moulins,6.6
03209,8432,Vichy,7.9
03210,8424,Moulins,6.6
03211,8423,Montluçon,9.6
03212,8423,Montluçon,9.6
03213,8423,Montluçon,9.6
03214,8424,Moulins,6.6
03215,8432,Vichy,7.9
03216,8423,Montluçon,9.6
03217,8423,Montluçon,9.6
03218,8424,Moulins,6.6
03219,8423,Montluçon,9.6
03220,8432,Vichy,7.9
03221,8424,Moulins,6.6
03222,8423,Montluçon,9.6
03223,8432,Vichy,7.9
03224,8432,Vichy,7.9
03225,8423,Montluçon,9.6
03226,8424,Moulins,6.6
03227,8432,Vichy,7.9
03228,8423,Montluçon,9.6
03229,8424,Moulins,6.6
03230,8432,Vichy,7.9
03231,8423,Montluçon,9.6
03232,8432,Vichy,7.9
03233,8423,Montluçon,9.6
03234,8424,Moulins,6.6
03235,8432,Vichy,7.9
03236,8432,Vichy,7.9
03237,8432,Vichy,7.9
03238,8424,Moulins,6.6
03239,8424,Moulins,6.6
03240,8424,Moulins,6.6
03241,8424,Moulins,6.6
03242,8432,Vichy,7.9
03243,8423,Montluçon,9.6
03244,8423,Montluçon,9.6
03245,8424,Moulins,6.6
03246,8423,Montluçon,9.6
03247,8424,Moulins,6.6
03248,8432,Vichy,7.9
03249,8423,Montluçon,9.6
03250,8432,Vichy,7.9
03251,8424,Moulins,6.6
03252,8432,Vichy,7.9
03253,8424,Moulins,6.6
03254,8432,Vichy,7.9
03255,8432,Vichy,7.9
03256,8423,Montluçon,9.6
03257,8432,Vichy,7.9
03258,8432,Vichy,7.9
03259,8423,Montluçon,9.6
03260,8424,Moulins,6.6
03261,8423,Montluçon,9.6
03262,8423,Montluçon,9.6
03263,8424,Moulins,6.6
03264,8432,Vichy,7.9
03265,8424,Moulins,6.6
03266,8432,Vichy,7.9
03267,8432,Vichy,7.9
03268,8432,Vichy,7.9
03269,8423,Montluçon,9.6
03270,8423,Montluçon,9.6
03271,8432,Vichy,7.9
03272,8432,Vichy,7.9
03273,8432,Vichy,7.9
03274,8432,Vichy,7.9
03275,8424,Moulins,6.6
03276,8432,Vichy,7.9
03277,8432,Vichy,7.9
03278,8432,Vichy,7.9
03279,8423,Montluçon,9.6
03280,8423,Montluçon,9.6
03281,8432,Vichy,7.9
03282,8424,Moulins,6.6
03283,8424,Moulins,6.6
03284,8424,Moulins,6.6
03285,8423,Montluçon,9.6
03286,8424,Moulins,6.6
03287,8424,Moulins,6.6
03288,8423,Montluçon,9.6
03289,8432,Vichy,7.9
03290,8424,Moulins,6.6
03291,8432,Vichy,7.9
03292,8424,Moulins,6.6
03293,8423,Montluçon,9.6
03294,8432,Vichy,7.9
03295,8432,Vichy,7.9
03296,8424,Moulins,6.6
03297,8423,Montluçon,9.6
03298,8432,Vichy,7.9
03299,8432,Vichy,7.9
03300,8424,Moulins,6.6
03301,8423,Montluçon,9.6
03302,8432,Vichy,7.9
03303,8423,Montluçon,9.6
03304,8432,Vichy,7.9
03305,8423,Montluçon,9.6
03306,8432,Vichy,7.9
03307,8432,Vichy,7.9
03308,8423,Montluçon,9.6
03309,8424,Moulins,6.6
03310,8432,Vichy,7.9
03311,8432,Vichy,7.9
03312,8424,Moulins,6.6
03313,8424,Moulins,6.6
03314,8423,Montluçon,9.6
03315,8423,Montluçon,9.6
03316,8424,Moulins,6.6
03317,8423,Montluçon,9.6
03319,8423,Montluçon,9.6
03320,8424,Moulins,6.6
03321,8424,Moulins,6.6
04001,9307,Digne-les-Bains,8.2
04004,9311,Manosque,8.1
04005,9307,Digne-les-Bains,8.2
04006,9307,Digne-les-Bains,8.2
04007,9307,Digne-les-Bains,8.2
04008,9315,Nice,7.3
04009,9307,Digne-les-Bains,8.2
04012,9311,Manosque,8.1
04013,9307,Digne-les-Bains,8.2
04016,9307,Digne-les-Bains,8.2
04017,9307,Digne-les-Bains,8.2
04018,9311,Manosque,8.1
04019,9307,Digne-les-Bains,8.2
04020,9307,Digne-les-Bains,8.2
04021,9307,Digne-les-Bains,8.2
04022,9307,Digne-les-Bains,8.2
04023,9307,Digne-les-Bains,8.2
04024,9307,Digne-les-Bains,8.2
04025,9307,Digne-les-Bains,8.2
04026,9307,Digne-les-Bains,8.2
04027,9307,Digne-les-Bains,8.2
04028,9307,Digne-les-Bains,8.2
04030,9307,Digne-les-Bains,8.2
04031,9307,Digne-les-Bains,8.2
04032,9315,Nice,7.3
04033,9307,Digne-les-Bains,8.2
04034,9311,Manosque,8.1
04035,9311,Manosque,8.1
04036,9307,Digne-les-Bains,8.2
04037,9307,Digne-les-Bains,8.2
04039,9307,Digne-les-Bains,8.2
04040,9307,Digne-les-Bains,8.2
04041,9311,Manosque,8.1
04042,9315,Nice,7.3
04043,9315,Nice,7.3
04045,9311,Manosque,8.1
04046,9307,Digne-les-Bains,8.2
04047,9307,Digne-les-Bains,8.2
04049,9307,Digne-les-Bains,8.2
04050,9307,Digne-les-Bains,8.2
04051,9307,Digne-les-Bains,8.2
04053,9307,Digne-les-Bains,8.2
04054,9307,Digne-les-Bains,8.2
04055,9307,Digne-les-Bains,8.2
04057,9307,Digne-les-Bains,8.2
04058,9310,Gap,6.9
04059,9307,Digne-les-Bains,8.2
04061,9307,Digne-les-Bains,8.2
04062,9307,Digne-les-Bains,8.2
04063,9311,Manosque,8.1
04065,9311,Manosque,8.1
04066,9310,Gap,6.9
04067,9307,Digne-les-Bains,8.2
04068,9311,Manosque,8.1
04069,9307,Digne-les-Bains,8.2
04070,9307,Digne-les-Bains,8.2
04072,9307,Digne-les-Bains,8.2
04073,9307,Digne-les-Bains,8.2
04074,9307,Digne-les-Bains,8.2
04075,9307,Digne-les-Bains,8.2
04076,9315,Nice,7.3
04077,9311,Manosque,8.1
04079,9307,Digne-les-Bains,8.2
04081,9311,Manosque,8.1
04084,9307,Digne-les-Bains,8.2
04085,9307,Digne-les-Bains,8.2
04086,9307,Digne-les-Bains,8.2
04087,9311,Manosque,8.1
04088,9311,Manosque,8.1
04090,9315,Nice,7.3
04091,9307,Digne-les-Bains,8.2
04092,9307,Digne-les-Bains,8.2
04093,9307,Digne-les-Bains,8.2
04094,9311,Manosque,8.1
04095,9307,Digne-les-Bains,8.2
04096,9307,Digne-les-Bains,8.2
04097,9307,Digne-les-Bains,8.2
04099,9307,Digne-les-Bains,8.2
04101,9311,Manosque,8.1
04102,9307,Digne-les-Bains,8.2
04104,9311,Manosque,8.1
04106,9311,Manosque,8.1
04107,9307,Digne-les-Bains,8.2
04108,9307,Digne-les-Bains,8.2
04109,9307,Digne-les-Bains,8.2
04110,9307,Digne-les-Bains,8.2
04111,9311,Manosque,8.1
04112,9311,Manosque,8.1
04113,9307,Digne-les-Bains,8.2
04115,9315,Nice,7.3
04116,9307,Digne-les-Bains,8.2
04118,9307,Digne-les-Bains,8.2
04120,9307,Digne-les-Bains,8.2
04121,9307,Digne-les-Bains,8.2
04122,9307,Digne-les-Bains,8.2
04123,9307,Digne-les-Bains,8.2
04124,9311,Manosque,8.1
04126,9307,Digne-les-Bains,8.2
04127,9307,Digne-les-Bains,8.2
04128,9311,Manosque,8.1
04129,9311,Manosque,8.1
04130,9311,Manosque,8.1
04132,9306,Cavaillon,8.9
04133,9307,Digne-les-Bains,8.2
04134,9307,Digne-les-Bains,8.2
04135,9311,Manosque,8.1
04136,9307,Digne-les-Bains,8.2
04137,9307,Digne-les-Bains,8.2
04138,9311,Manosque,8.1
04139,9307,Digne-les-Bains,8.2
04140,9311,Manosque,8.1
04141,9311,Manosque,8.1
04142,9306,Cavaillon,8.9
04143,9311,Manosque,8.1
04144,9311,Manosque,8.1
04145,9307,Digne-les-Bains,8.2
04148,9304,Cannes,7.5
04149,9307,Digne-les-Bains,8.2
04150,9310,Gap,6.9
04151,9311,Manosque,8.1
04152,9311,Manosque,8.1
04154,9310,Gap,6.9
04155,9307,Digne-les-Bains,8.2
04156,9311,Manosque,8.1
04157,9311,Manosque,8.1
04158,9311,Manosque,8.1
04159,9311,Manosque,8.1
04160,9311,Manosque,8.1
04161,9307,Digne-les-Bains,8.2
04162,9311,Manosque,8.1
04163,9306,Cavaillon,8.9
04164,9311,Manosque,8.1
04166,9311,Manosque,8.1
04167,9307,Digne-les-Bains,8.2
04169,9311,Manosque,8.1
04170,9315,Nice,7.3
04171,9311,Manosque,8.1
04172,9311,Manosque,8.1
04173,9307,Digne-les-Bains,8.2
04174,9315,Nice,7.3
04175,9311,Manosque,8.1
04176,9311,Manosque,8.1
04177,9307,Digne-les-Bains,8.2
04178,9311,Manosque,8.1
04179,9307,Digne-les-Bains,8.2
04180,9307,Digne-les-Bains,8.2
04181,9311,Manosque,8.1
04182,9311,Manosque,8.1
04183,9307,Digne-les-Bains,8.2
04184,9311,Manosque,8.1
04186,9311,Manosque,8.1
04187,9307,Digne-les-Bains,8.2
04188,9311,Manosque,8.1
