Code géographique;Libellé géographique;Département;Collectivité territoriale ayant les compétences départementales;Région;Intercommunalité - Métropole;Établissement public territorial;Arrondissement;Canton-ou-ville;Zone d'emploi 2020;Unité urbaine 2020;Aire d'attraction des villes 2020;Bassin de vie 2022
CODGEO;LIBGEO;DEP;CTCD;REG;EPCI;EPT;ARR;CANOV;ZE2020;UU2020;AAV2020;BV2022
52090;Celsoy;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52091;Cerisières;52;52D;44;200068658;ZZZZZZZZZ;523;5201;4404;52000;160;52250
52092;Chalancey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52093;Chalindrey;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52102;260;52093
52094;Vals-des-Tilles;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52095;Chalvraines;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52097;Chambroncourt;52;52D;44;200044253;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52099;Chamouilley;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52101;Champigneulles-en-Bassigny;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88114
52102;Champigny-lès-Langres;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52202;260;52269
52103;Champigny-sous-Varennes;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52060
52104;Chancenay;52;52D;44;200068666;ZZZZZZZZZ;523;5215;4427;00460;146;52448
52105;Changey;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52106;Chanoy;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52107;Chantraines;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52108;Charmes;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52109;Charmes-en-l'Angle;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52250
52110;Charmes-la-Grande;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52250
52113;Chassigny;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52114;Châteauvillain;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52115;Chatenay-Mâcheron;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52116;Chatenay-Vaudin;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52093
52118;Chatonrupt-Sommermont;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;146;52250
52119;Chaudenay;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52120;Chauffourt;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;260;52353
52121;Chaumont;52;52D;44;200068658;ZZZZZZZZZ;521;5298;4404;52401;160;52121
52122;Chaumont-la-Ville;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88114
52123;Chevillon;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52124;Chézeaux;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52060
52125;Chamarandes-Choignes;52;52D;44;200068658;ZZZZZZZZZ;521;5206;4404;52401;160;52121
52126;Choilley-Dardenay;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52127;Choiseul;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52128;Cirey-lès-Mareilles;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52129;Cirey-sur-Blaise;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52331
52130;Cirfontaines-en-Azois;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;10033
52131;Cirfontaines-en-Ornois;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;000;88321
52132;Clefmont;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52133;Clinchamp;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;88321
52134;Cohons;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52135;Coiffy-le-Bas;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52060
52136;Coiffy-le-Haut;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52137;Colmier-le-Bas;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21154
52138;Colmier-le-Haut;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;52269
52140;Colombey les Deux Églises;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;000;10033
52141;Condes;52;52D;44;200068658;ZZZZZZZZZ;521;5205;4404;52000;160;52121
52142;Consigny;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52353
52145;Coublanc;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52146;Coupray;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52147;Courcelles-en-Montagne;52;52D;44;200072999;ZZZZZZZZZ;522;5216;4404;52000;260;52269
52149;Courcelles-sur-Blaise;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52550
52151;Cour-l'Évêque;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52155;Culmont;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52102;260;52093
52156;Curel;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;479;52250
52157;Curmont;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;000;10033
52158;Cusey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;028;21317
52159;Cuves;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52160;Daillancourt;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;000;10033
52161;Daillecourt;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52162;Dammartin-sur-Meuse;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;000;52353
52163;Dampierre;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52164;Damrémont;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52165;Dancevoir;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;21154
52167;Darmannes;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52168;Dinteville;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;000;52121
52169;Domblain;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52550
52170;Dommarien;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52171;Dommartin-le-Franc;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;000;52550
52172;Dommartin-le-Saint-Père;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52550
52173;Domremy-Landéville;52;52D;44;200069664;ZZZZZZZZZ;523;5201;4404;52000;479;52250
52174;Doncourt-sur-Meuse;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52175;Donjeux;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
52177;Doulaincourt-Saucourt;52;52D;44;200069664;ZZZZZZZZZ;523;5201;4404;52000;000;52250
52178;Doulevant-le-Château;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52331
52179;Doulevant-le-Petit;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52550
52181;Échenay;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;000;52250
52182;Éclaron-Braucourt-Sainte-Livière;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;52000;146;52448
52183;Ecot-la-Combe;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;000;52121
52184;Effincourt;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52185;Enfonvelle;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52187;Épizon;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4404;52000;000;52250
52189;Le Val-d'Esnoms;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52190;Esnouveaux;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52193;Euffigneix;52;52D;44;200068658;ZZZZZZZZZ;521;5205;4404;52000;160;52121
52194;Eurville-Bienville;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52195;Farincourt;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52196;Faverolles;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;160;52269
52197;Fayl-Billot;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52198;Fays;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52550
52199;Ferrière-et-Lafolie;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
52200;Flagey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;52269
52201;Flammerécourt;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;160;52250
52203;Fontaines-sur-Marne;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52204;Forcey;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52205;Foulain;52;52D;44;200068658;ZZZZZZZZZ;521;5207;4404;52000;160;52121
52206;Frampas;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52331
52207;Frécourt;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;260;52269
52208;Fresnes-sur-Apance;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52211;Froncles;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52250
52212;Fronville;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
52213;Genevrières;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52197
52214;La Genevroye;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52216;Germaines;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;52269
52217;Germainvilliers;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;52353
52218;Germay;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52219;Germisay;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52220;Giey-sur-Aujon;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52221;Gillancourt;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52222;Gillaumé;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;000;52250
52223;Gilley;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52227;Graffigny-Chemin;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52228;Grandchamp;52;52D;44;200027308;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52229;Grenant;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;21317
52230;Gudmont-Villiers;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;160;52250
52231;Guindrecourt-aux-Ormes;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52550
52232;Guindrecourt-sur-Blaise;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;000;10033
52233;Guyonvelle;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52060
52234;Hâcourt;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52235;Hallignicourt;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;52000;146;52448
52237;Harréville-les-Chanteurs;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;307;88321
52240;Heuilley-le-Grand;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52242;Haute-Amance;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52243;Huilliécourt;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52244;Humbécourt;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;52000;146;52448
52245;Humberville;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;52121
52246;Humes-Jorquenay;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52247;Illoud;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52248;Is-en-Bassigny;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52249;Isômes;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52250;Joinville;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52201;479;52250
52251;Jonchery;52;52D;44;200068658;ZZZZZZZZZ;521;5205;4404;52000;160;52121
52253;Juzennecourt;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52254;Lachapelle-en-Blaisy;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52256;Lafauche;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;307;88321
52257;Laferté-sur-Amance;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52258;Laferté-sur-Aube;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;389;10033
52260;Lamancine;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52264;Laneuvelle;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52265;Bayard-sur-Marne;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52266;Laneuville-à-Rémy;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52550
52267;Laneuville-au-Pont;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;52000;146;52448
52269;Langres;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52202;260;52269
52271;Lanques-sur-Rognon;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52272;Lanty-sur-Aube;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;000;21154
52273;Larivière-Arnoncourt;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52274;Latrecey-Ormoy-sur-Aube;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52275;Lavernoy;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52276;Laville-aux-Bois;52;52D;44;200068658;ZZZZZZZZZ;521;5206;4404;52000;160;52121
52277;Lavilleneuve;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;000;52353
52278;Lavilleneuve-au-Roi;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52280;Lecey;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52282;Leffonds;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52284;Leschères-sur-le-Blaiseron;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52250
52285;Leuchey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52286;Leurville;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;52121
52287;Levécourt;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;52353
52288;Lezéville;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;000;88321
52289;Liffol-le-Petit;52;52D;44;200068559;ZZZZZZZZZ;521;5212;4404;52000;307;88321
52290;Les Loges;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52291;Longchamp;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;52353
52292;Longeau-Percey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52294;Louvemont;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;52000;146;52550
52295;Louvières;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52297;Luzy-sur-Marne;52;52D;44;200068658;ZZZZZZZZZ;521;5207;4404;52000;160;52121
52298;Maâtz;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52300;Magneux;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52550
52301;Maisoncelles;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;52353
52302;Maizières;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52303;Maizières-sur-Amance;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52197
52304;Malaincourt-sur-Meuse;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52305;Mandres-la-Côte;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52306;Manois;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;52121
52307;Marac;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;160;52269
52308;Maranville;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;000;10033
52310;Marbéville;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;000;52121
52311;Marcilly-en-Bassigny;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;260;52093
52312;Mardor;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52313;Mareilles;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52315;Marnay-sur-Marne;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52121
52316;Mathons;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
52318;Melay;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52319;Mennouveaux;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;52353
52320;Merrey;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;52353
52321;Mertrud;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52331
52322;Meures;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52325;Millières;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;52353
52326;Mirbel;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52327;Moëslains;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;00460;146;52448
52328;Montcharvot;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52330;Montheries;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52331;La Porte du Der;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52101;146;52331
52332;Val-de-Meuse;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;000;52353
52335;Montot-sur-Rognon;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52336;Montreuil-sur-Blaise;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52550
52337;Montreuil-sur-Thonnance;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52341;Morancourt;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52250
52342;Morionvilliers;52;52D;44;200044253;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52344;Mouilleron;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52346;Mussey-sur-Marne;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
52347;Narcy;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52348;Neuilly-l'Évêque;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52349;Neuilly-sur-Suize;52;52D;44;200068658;ZZZZZZZZZ;521;5207;4404;52000;160;52121
52350;Neuvelle-lès-Voisey;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52352;Ninville;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52353;Nogent;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52104;160;52353
52354;Noidant-Chatenoy;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52355;Noidant-le-Rocheux;52;52D;44;200072999;ZZZZZZZZZ;522;5216;4404;52000;260;52269
52356;Nomécourt;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
52357;Noncourt-sur-le-Rongeant;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52358;Noyers;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52359;Nully;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;000;52331
52360;Occey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52362;Orbigny-au-Mont;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52363;Orbigny-au-Val;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52364;Orcevaux;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;21317
52365;Orges;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52366;Ormancey;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;160;52269
52367;Ormoy-lès-Sexfontaines;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52369;Orquevaux;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;160;52121
52370;Osne-le-Val;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52250
52371;Oudincourt;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52372;Outremécourt;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52373;Ozières;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52374;Le Pailly;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52375;Palaiseul;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52376;Pansey;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52377;Parnoy-en-Bassigny;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52378;Paroy-sur-Saulx;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;000;52250
52380;Peigney;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52383;Perrancey-les-Vieux-Moulins;52;52D;44;200072999;ZZZZZZZZZ;522;5210;4404;52000;260;52269
52384;Perrogney-les-Fontaines;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;260;52269
52385;Perrusse;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52386;Perthes;52;52D;44;200068666;ZZZZZZZZZ;523;5213;4427;52000;146;52448
52388;Pierremont-sur-Amance;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52390;Pisseloup;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;70292
52391;Planrupt;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52331
52392;Plesnoy;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52093
52393;Poinsenot;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52394;Poinson-lès-Fayl;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52395;Poinson-lès-Grancey;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52396;Poinson-lès-Nogent;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52397;Poiseul;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52398;Poissons;52;52D;44;200044253;ZZZZZZZZZ;523;5212;4427;52000;479;52250
52399;Pont-la-Ville;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52400;Le Châtelet-sur-Meuse;52;52D;44;200070332;ZZZZZZZZZ;522;5202;4404;52000;000;52060
52401;Poulangy;52;52D;44;200068658;ZZZZZZZZZ;521;5211;4404;52000;160;52353
52403;Praslay;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52405;Le Montsaugeonnais;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;21317
52406;Pressigny;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;000;52197
52407;Prez-sous-Lafauche;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;307;88321
52411;Rives Dervoises;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;000;52331
52413;Rachecourt-Suzémont;52;52D;44;200068666;ZZZZZZZZZ;523;5217;4427;52000;146;52550
52414;Rachecourt-sur-Marne;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52415;Rançonnières;52;52D;44;200072999;ZZZZZZZZZ;522;5202;4404;52000;000;52353
52416;Rangecourt;52;52D;44;200072999;ZZZZZZZZZ;521;5202;4404;52000;000;52353
52419;Rennepont;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;160;10033
52420;Reynel;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52421;Riaucourt;52;52D;44;200068658;ZZZZZZZZZ;521;5205;4404;52000;160;52121
52422;Richebourg;52;52D;44;245200597;ZZZZZZZZZ;521;5204;4404;52000;160;52121
52423;Rimaucourt;52;52D;44;200069664;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52424;Rivières-le-Bois;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52093
52425;Rivière-les-Fosses;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;028;21317
52426;Rizaucourt-Buchey;52;52D;44;200068658;ZZZZZZZZZ;521;5204;4404;52000;000;10033
52428;Rochefort-sur-la-Côte;52;52D;44;200068658;ZZZZZZZZZ;521;5201;4404;52000;160;52121
52429;Roches-sur-Marne;52;52D;44;200068666;ZZZZZZZZZ;523;5208;4427;52000;146;52448
52431;Rochetaillée;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;160;52269
52432;Rolampont;52;52D;44;200072999;ZZZZZZZZZ;522;5211;4404;52000;260;52269
52433;Romain-sur-Meuse;52;52D;44;200069664;ZZZZZZZZZ;521;5212;4404;52000;000;88321
52436;Rouécourt;52;52D;44;200068658;ZZZZZZZZZ;523;5201;4404;52000;000;52250
52437;Rouelles;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;000;52269
52438;Rougeux;52;52D;44;200070332;ZZZZZZZZZ;522;5203;4404;52000;260;52197
52439;Rouvres-sur-Aube;52;52D;44;200027308;ZZZZZZZZZ;522;5216;4404;52000;160;52269
52440;Rouvroy-sur-Marne;52;52D;44;200044253;ZZZZZZZZZ;523;5209;4427;52000;479;52250
